userID,ISBN,bookRating
70648,9067661481,0
261105,9067661481,0
70649,1582343411,10
70649,1879181258,8
70666,067153792X,5
70666,075240265X,7
70666,081674128X,8
70666,1558701060,8
70666,1563975149,9
70666,1882606027,5
70688,1901982904,0
70700,082031871X,9
70703,046503912X,5
70703,1853262889,4
123501,1853262889,9
222716,1853262889,0
272715,1853262889,8
70703,1857151879,8
268030,1857151879,0
70703,4770023294,10
70703,9722107909,7
92486,9722107909,5
129845,9722107909,8
180591,9722107909,0
70740,1843336251,5
116391,1843336251,10
70740,1857038282,0
70740,1857822013,7
110029,1857822013,0
110930,1857822013,7
225087,1857822013,0
70740,1904132197,8
70746,1904502237,10
70791,074344504X,8
204864,074344504X,0
239626,074344504X,10
70791,1583224947,5
153158,1583224947,8
192665,1583224947,0
233853,1583224947,0
70791,189206555X,0
181714,189206555X,7
254899,189206555X,4
70796,2831565642,7
70796,840309289X,0
94242,840309289X,9
129255,840309289X,7
130943,840309289X,9
262070,840309289X,0
70796,8440657110,6
70796,8449313384,7
70796,8466300252,5
70796,8466610774,10
187801,8466610774,0
70796,8474101417,0
80603,8474101417,0
148240,8474101417,0
153621,8474101417,0
156279,8474101417,0
243745,8474101417,9
70796,8476601034,0
272715,8476601034,5
70855,081613569X,6
70866,3442435137,7
70866,3548750230,9
70881,1565077172,1
70898,1930683006,8
70900,8420610445,8
158627,8420610445,10
193140,8420610445,10
70931,037325069X,0
98391,037325069X,10
229551,037325069X,0
70931,1402705190,0
70931,1559942002,0
70931,1561582948,5
70931,1565122976,0
87555,1565122976,0
108285,1565122976,7
162917,1565122976,3
169588,1565122976,10
70931,1580174973,9
91269,1580174973,8
70941,8439708858,5
70947,1853268968,0
213119,1853268968,10
246776,1853268968,10
70947,2877142639,0
70947,8817152323,0
70953,047112351X,6
70953,089577321X,7
70953,1558703284,0
70999,037572656X,0
100648,037572656X,0
70999,067158037X,10
104532,067158037X,0
70999,1567404308,0
70999,1567407757,10
86243,1567407757,0
178667,1567407757,9
208829,1567407757,0
269719,1567407757,0
70999,1570428603,0
179718,1570428603,0
70999,157270036X,8
185275,157270036X,0
70999,1587881527,8
70999,1587884518,0
70999,158788500X,8
162752,158788500X,5
70999,1893554678,0
71012,006620979X,0
88122,006620979X,10
132474,006620979X,0
151139,006620979X,0
235105,006620979X,6
71030,031207123X,7
71062,8423309797,0
71073,8478131078,0
72780,8478131078,0
71081,067974195X,0
142524,067974195X,0
257028,067974195X,0
71081,089608129X,7
76499,089608129X,1
143415,089608129X,6
71081,1863550054,0
71086,3775790489,7
164533,3775790489,7
71096,8807813629,0
71102,1558605347,8
113983,1558605347,8
133967,1558605347,8
262074,1558605347,0
71102,1893163288,0
71130,3518368818,0
222150,3518368818,0
71137,3442552621,0
71144,8806147412,8
204474,8806147412,0
216351,8806147412,7
71155,3453050290,8
132500,3453050290,8
228903,3453050290,10
71182,9080096830,0
71183,1903650534,0
91026,1903650534,0
71188,1929001045,0
71188,1929001053,5
71207,031215139X,0
81492,031215139X,0
71207,1552126374,0
71207,1589195000,0
71227,1550545531,0
71234,037302455X,0
110973,037302455X,0
71234,037303010X,0
110973,037303010X,0
135149,037303010X,0
164905,037303010X,7
71234,037362204X,0
251422,037362204X,0
71234,1932009108,10
187145,1932009108,0
71285,8420617458,9
107414,8420617458,0
71285,8420775169,6
71285,8423995828,8
71285,8431546557,0
179624,8431546557,0
275650,8431546557,0
71285,8432230030,0
94347,8432230030,0
71285,8440641303,8
71285,8440641311,7
71285,8440673078,0
120548,8440673078,0
132255,8440673078,7
234803,8440673078,0
71285,8440673337,0
120509,8440673337,7
120548,8440673337,0
254642,8440673337,9
71285,8441511314,0
179624,8441511314,0
275650,8441511314,0
71285,8466200630,0
141518,8466200630,0
71285,8479274824,0
179624,8479274824,7
234803,8479274824,0
71287,026166655X,0
71287,1853264024,0
71292,9751403707,5
71313,1856191974,0
71379,1896764428,0
154803,1896764428,4
71393,158736039X,0
71410,006097284X,0
71410,1562610317,0
196457,1562610317,0
71415,3499148099,5
71423,1840672595,0
114865,1840672595,0
71450,8478809686,5
160784,8478809686,4
206932,8478809686,0
71470,000255433X,0
71470,015121185X,0
71470,044651439X,0
172742,044651439X,0
189334,044651439X,7
71470,1550135759,0
71470,1560524936,0
71470,1570231389,0
71470,1574440071,0
71470,1585421936,5
106979,1585421936,0
121251,1585421936,0
252820,1585421936,0
71470,1881052443,0
71470,285036066X,5
71476,842044491X,8
71490,1570628130,8
71498,019540761X,0
98499,019540761X,0
71509,1567510523,0
271622,1567510523,0
71521,078948014X,9
262557,078948014X,8
71521,9997520858,8
71521,B0000AA9JB,8
180651,B0000AA9JB,0
71522,031205100X,5
71524,349800042X,6
191756,349800042X,8
222488,349800042X,8
261105,349800042X,10
71551,1887178759,6
130474,1887178759,0
71553,3548601626,0
71554,3257229518,6
205123,3257229518,6
222404,3257229518,10
71562,3471782249,10
218197,3471782249,0
241948,3471782249,0
71562,3492223923,2
71563,073290837X,7
173018,073290837X,8
241204,073290837X,8
71568,037379049X,0
114368,037379049X,0
129358,037379049X,0
133868,037379049X,0
138441,037379049X,0
156467,037379049X,0
227250,037379049X,10
71568,037382582X,0
172030,037382582X,0
190925,037382582X,0
238781,037382582X,0
252695,037382582X,0
71568,1567313779,0
71568,1568651392,0
101035,1568651392,9
71568,1578061695,0
71568,1580050379,0
71582,3426609576,0
74655,3426609576,5
153570,3426609576,0
211460,3426609576,10
245839,3426609576,0
262974,3426609576,0
71582,3499229374,0
71582,3596146194,0
215225,3596146194,0
71587,1401300707,0
87746,1401300707,0
71587,1564767442,10
71612,9721021016,8
71612,9721035882,0
230290,9721035882,9
71612,9724117588,8
71637,3773556616,0
71641,3442454875,8
71672,3426621045,0
71672,3442450098,0
71672,3499230739,5
71676,3421019762,9
71676,3518403265,0
122037,3518403265,0
159390,3518403265,0
185652,3518403265,0
264903,3518403265,0
71712,030712651X,0
114444,030712651X,0
71712,038523452X,0
174304,038523452X,0
205735,038523452X,0
71712,038531485X,0
71712,039449038X,0
187145,039449038X,0
197775,039449038X,0
71712,051511040X,0
71712,069810806X,0
71712,082173802X,6
71712,1553373863,10
95316,1553373863,9
71712,1556590954,0
71712,1556982348,7
71712,1557738122,0
71712,155817611X,0
261780,155817611X,0
71712,155972241X,0
71712,1560768304,0
76223,1560768304,0
169755,1560768304,0
227447,1560768304,0
234828,1560768304,9
257204,1560768304,10
269719,1560768304,0
71712,1565078624,0
71712,1566374790,9
71712,1854307088,0
95316,1854307088,9
71712,1883013607,0
106816,1883013607,7
71720,2702422217,9
71728,3257063431,0
189120,3257063431,8
219310,3257063431,0
71728,3257200307,0
166689,3257200307,7
220081,3257200307,5
239488,3257200307,0
71728,3257202768,5
71728,3257206461,0
71728,3434540466,5
71728,3442760364,7
268711,3442760364,7
71728,3458332073,0
71728,3518398903,7
111227,3518398903,8
71728,3548251323,3
71728,3821806990,7
184672,3821806990,0
71739,3293002153,0
97598,3293002153,8
239761,3293002153,10
71739,340412586X,0
85433,340412586X,0
167166,340412586X,0
71739,340414483X,0
71739,3404145658,0
95045,3404145658,0
167768,3404145658,9
245147,3404145658,0
246782,3404145658,7
270935,3404145658,7
71739,3404146697,8
81481,3404146697,8
102322,3404146697,0
156609,3404146697,3
191707,3404146697,0
239702,3404146697,0
239761,3404146697,0
71739,3404259203,0
71739,342310841X,0
99738,342310841X,6
151546,342310841X,0
160032,342310841X,9
165507,342310841X,9
173632,342310841X,0
247559,342310841X,9
247848,342310841X,0
261322,342310841X,5
71739,3426616661,0
191707,3426616661,0
71739,342663113X,0
71739,342671146X,0
100644,342671146X,4
154095,342671146X,0
211611,342671146X,0
71739,3442350298,0
115002,3442350298,10
71739,3442351022,0
86583,3442351022,0
131819,3442351022,0
71739,3442351340,0
71967,3442351340,0
163319,3442351340,0
183371,3442351340,0
71739,3442355117,0
222488,3442355117,0
71739,3442357411,0
71739,3442427916,0
71739,3442432561,8
71739,3442435404,6
238625,3442435404,0
71739,3442438594,0
132492,3442438594,9
205737,3442438594,0
71739,3442442524,0
71739,3442445132,0
143103,3442445132,0
71739,3442452570,0
106097,3442452570,6
135367,3442452570,6
185670,3442452570,5
222488,3442452570,0
235569,3442452570,4
239488,3442452570,0
71739,3453092619,0
140814,3453092619,7
71739,3453124685,0
219459,3453124685,6
245499,3453124685,0
71739,3453136454,0
258913,3453136454,0
71739,3453210905,0
238625,3453210905,0
71739,3453215257,0
104370,3453215257,8
157818,3453215257,0
264903,3453215257,9
71739,3453872533,0
222488,3453872533,0
71739,3492260772,0
71739,349922755X,6
140599,349922755X,8
160032,349922755X,0
227176,349922755X,0
71739,3548243118,0
222488,3548243118,0
71739,354825103X,8
102322,354825103X,0
141252,354825103X,3
222621,354825103X,3
71739,3548253067,0
71739,3548359647,0
71739,3548363563,0
71739,3596120942,0
270935,3596120942,5
71739,3596140129,0
113537,3596140129,8
71739,3596151511,6
71739,3596283671,0
195459,3596283671,5
197561,3596283671,7
211971,3596283671,5
222488,3596283671,0
239241,3596283671,8
248727,3596283671,0
268711,3596283671,0
71739,3596506824,0
113537,3596506824,0
184871,3596506824,0
71739,361227452X,0
71749,3257233426,10
172613,3257233426,0
71751,1587882361,10
225187,1587882361,0
254597,1587882361,0
71752,041502630X,0
71765,1881409074,0
71789,067232489X,0
71789,1565924347,8
87141,1565924347,8
71789,1861006926,0
71800,1551051729,3
179772,1551051729,0
259338,1551051729,9
71800,1561583774,9
71800,1580050301,7
71809,1578511402,7
71812,2070712001,0
71824,8845407039,0
84915,8845407039,0
98572,8845407039,10
108026,8845407039,2
158078,8845407039,7
164932,8845407039,7
168819,8845407039,8
182014,8845407039,0
188478,8845407039,0
190084,8845407039,0
215749,8845407039,0
233174,8845407039,10
261243,8845407039,0
264564,8845407039,10
71831,034536631X,8
254241,034536631X,0
71831,034538167X,8
96954,034538167X,0
254241,034538167X,0
71831,034538878X,8
130474,034538878X,0
174066,034538878X,0
71831,042507014X,0
71831,089555013X,0
71831,089870524X,0
247429,089870524X,10
71831,189254704X,0
157811,189254704X,10
199658,189254704X,8
71831,283155716X,0
71841,1550172743,5
71841,1896860826,8
83251,1896860826,0
71841,1896860834,6
83251,1896860834,0
71850,038548514X,0
204864,038548514X,0
213350,038548514X,0
227173,038548514X,0
71853,039567753X,0
71853,067972009X,0
113519,067972009X,0
116582,067972009X,10
118542,067972009X,0
205145,067972009X,0
71853,068485533X,3
71853,1582432554,9
198726,1582432554,0
216386,1582432554,0
71853,1852425385,0
225612,1852425385,0
71884,067102678X,10
121236,067102678X,9
179585,067102678X,0
234623,067102678X,0
71897,1887178155,9
87746,1887178155,0
117604,1887178155,0
140223,1887178155,0
201058,1887178155,0
71900,003043131X,7
71900,014024364X,8
71900,038511334X,0
71900,046087280X,9
119858,046087280X,0
184279,046087280X,7
231354,046087280X,7
71900,1565120760,0
71900,1566196299,0
71902,082451100X,5
71902,087516627X,0
71902,1562452649,6
143175,1562452649,0
71902,1571741208,7
166390,1571741208,0
192215,1571741208,0
215006,1571741208,0
263163,1571741208,6
71912,8433911686,9
71912,8433914952,9
71912,8437601614,9
164378,8437601614,6
71912,8437606381,9
71936,8433969161,5
187801,8433969161,0
71940,1556341776,4
71940,1556342357,0
71940,1556342640,4
71940,1556343094,10
71940,1556344139,0
71940,1556344937,6
71940,1560762608,0
81443,1560762608,6
94951,1560762608,0
113983,1560762608,0
130474,1560762608,0
168212,1560762608,8
212898,1560762608,0
230522,1560762608,0
234828,1560762608,0
258152,1560762608,0
71940,3404202384,8
71940,3404202481,7
71940,3404202546,9
71940,3404202600,6
71940,3404202678,7
71940,3404202732,6
71940,3404202848,7
71940,3404202872,4
71940,3404203119,3
71940,3404203267,6
71940,3404203585,7
192042,3404203585,4
71940,3442238293,0
79340,3442238293,10
71940,3442245567,7
132500,3442245567,0
71940,3442245575,5
107951,3442245575,0
71940,3442245583,4
71940,3442247977,5
71940,3453038894,0
101244,3453038894,0
180755,3453038894,0
71940,3453156285,6
71940,3453161971,0
79340,3453161971,6
251375,3453161971,0
71940,3453164148,10
71940,3453213661,7
71940,3499156490,0
199008,3499156490,0
71957,3492218245,8
71967,3404162161,6
71967,344235207X,9
71967,3442440424,6
71967,3625102390,7
71974,8440625030,0
95827,8440625030,0
71974,9879201116,4
71981,8420482277,7
71981,8420633631,0
119272,8420633631,5
71981,842063462X,9
99108,842063462X,1
71981,8423918017,0
96869,8423918017,8
107581,8423918017,7
136905,8423918017,0
144585,8423918017,9
184386,8423918017,6
200067,8423918017,0
71981,8433920758,0
240440,8433920758,8
71981,8433961438,0
241268,8433961438,0
71981,8433966626,0
120351,8433966626,0
131126,8433966626,0
139884,8433966626,6
71981,8433966723,9
81921,8433966723,0
186736,8433966723,0
71981,8433967487,8
73402,8433967487,0
71981,8437600537,0
80603,8437600537,10
168590,8437600537,8
184985,8437600537,0
71981,8437605342,0
85115,8437605342,0
71981,8437607043,0
71981,8439702922,7
71981,8439704615,0
71981,844063725X,0
71981,844068696X,8
71981,8445073559,9
80908,8445073559,10
154679,8445073559,0
182311,8445073559,9
71981,8445074377,0
71981,8470530070,9
71981,8472230481,0
71981,8475222471,10
71981,8475222528,8
71981,847522377X,0
71981,8475223893,0
71981,847522508X,0
71981,847522945X,0
71981,8475229891,0
71981,8478443223,0
99469,8478443223,0
119115,8478443223,0
131126,8478443223,9
211771,8478443223,0
211775,8478443223,0
229501,8478443223,9
71981,8478445536,0
71981,8478446850,0
71981,8483106299,8
240440,8483106299,8
71981,848310881X,0
71981,8483109190,0
71981,8495078007,0
71981,8495501783,0
76249,8495501783,8
77039,8495501783,8
139884,8495501783,0
153079,8495501783,5
71981,9509282340,0
71986,3404149424,0
140840,3404149424,0
71993,019283505X,0
71993,1841950483,0
71993,1858689481,0
71993,9631329305,0
72000,157856042X,0
238545,157856042X,0
72004,096152961X,0
72025,1892494086,9
72028,1560793945,5
72028,1878995049,5
72038,8821526623,10
208806,8821526623,4
72063,1565048741,8
72100,1573220655,7
72107,3442726549,0
261105,3442726549,0
72107,3453863801,0
72111,8431641401,0
72113,3453128087,0
72113,3453161912,0
72124,8471768267,10
72143,8434850885,0
72148,3442446570,8
97486,3442446570,5
72153,3407787510,9
72155,3462029657,4
72169,8401492742,8
80908,8401492742,10
271837,8401492742,0
72190,1883219027,0
72190,1931643210,0
72198,310033180X,0
138499,310033180X,8
155149,310033180X,0
174480,310033180X,0
237865,310033180X,0
261105,310033180X,0
263733,310033180X,10
72198,3596143470,0
72210,2253143626,5
72210,2266101617,7
72211,2020181614,0
90232,2020181614,0
105187,2020181614,10
199148,2020181614,0
72211,2253048623,8
72211,2266082515,0
165558,2266082515,0
72214,067084862X,10
72214,067931119X,8
83457,067931119X,9
177458,067931119X,0
204733,067931119X,0
72214,1550224786,0
214662,1550224786,0
72214,1550651498,8
72214,1560252626,10
99441,1560252626,8
72214,157344166X,10
225087,157344166X,10
72214,1853264156,0
179772,1853264156,0
259901,1853264156,0
72214,1896860249,10
72220,1552633977,10
153211,1552633977,7
72222,3257230435,0
72222,3407787502,0
72222,3442545595,9
72222,3453116585,0
72260,1930859546,10
72276,185958182X,0
72282,074344454X,0
83287,074344454X,0
146078,074344454X,0
167223,074344454X,0
191505,074344454X,7
196160,074344454X,0
196775,074344454X,0
204591,074344454X,0
204864,074344454X,0
208897,074344454X,9
250683,074344454X,9
259901,074344454X,0
266226,074344454X,0
268330,074344454X,0
72282,1557732647,0
76352,1557732647,0
87141,1557732647,0
93085,1557732647,0
102967,1557732647,0
115120,1557732647,0
124597,1557732647,0
187517,1557732647,0
188951,1557732647,0
193302,1557732647,0
225810,1557732647,0
245963,1557732647,0
259004,1557732647,0
271284,1557732647,0
72296,074321367X,0
97874,074321367X,10
170634,074321367X,10
72296,1552094987,0
72296,1555831834,0
93047,1555831834,0
111947,1555831834,0
259430,1555831834,0
72296,1567615104,0
176256,1567615104,9
72296,1843336243,0
72296,1931160066,0
78834,1931160066,10
72296,4889960597,0
72300,8432202835,8
72300,8432211362,0
72300,8437610923,10
72309,8435505847,8
72347,8811583373,7
72352,037305937X,7
116599,037305937X,0
182085,037305937X,0
185233,037305937X,0
72352,037305940X,7
229551,037305940X,7
72352,038079554X,7
122743,038079554X,0
253821,038079554X,0
72352,044022196X,7
182085,044022196X,0
72352,050552418X,7
153662,050552418X,0
165232,050552418X,0
172030,050552418X,0
72352,067100204X,8
115002,067100204X,0
182086,067100204X,0
254465,067100204X,0
72352,082171841X,5
72352,084394305X,6
163759,084394305X,5
218221,084394305X,6
72352,084394319X,0
101209,084394319X,0
129358,084394319X,0
153662,084394319X,0
163761,084394319X,8
182085,084394319X,0
194676,084394319X,5
252848,084394319X,0
72352,084394790X,7
129358,084394790X,0
165232,084394790X,0
72352,1902035046,6
72355,158574039X,8
72364,3462023357,9
72404,8437600928,7
122027,8437600928,9
72428,1893956024,0
210248,1893956024,0
72448,8425326982,8
72448,8437608090,10
72448,8470902563,0
72451,057201418X,0
72451,1841210307,0
102375,1841210307,7
147451,1841210307,0
152563,1841210307,9
174092,1841210307,0
187520,1841210307,10
213255,1841210307,10
266866,1841210307,0
72451,1856261549,0
72451,1898617171,0
203380,1898617171,7
72451,1899606157,0
72451,1899827668,0
110029,1899827668,0
72451,2920845071,0
167455,2920845071,10
171118,2920845071,0
172742,2920845071,0
207721,2920845071,0
72461,1550548417,8
124414,1550548417,5
250657,1550548417,0
72523,1560766530,0
135458,1560766530,0
252007,1560766530,8
72523,1560768886,0
166123,1560768886,0
72529,1572970367,0
200674,1572970367,0
72531,1573451150,0
72540,8401540097,7
72551,3471784322,0
72555,1572240423,0
76803,1572240423,0
126604,1572240423,7
72557,093253807X,7
208514,093253807X,7
72589,8440643675,0
72589,8440673922,8
72601,3257203241,0
72601,3257208871,0
72601,3257228112,5
113537,3257228112,0
137803,3257228112,8
72601,3257233442,0
200832,3257233442,0
72601,3404920384,0
72601,3406475914,0
123947,3406475914,7
250359,3406475914,0
72601,3423125152,0
167438,3423125152,0
72601,3423127023,2
77590,3423127023,5
160032,3423127023,8
168033,3423127023,0
170273,3423127023,7
